,_unit_id,text,Compound,Sentiment,Airplane,Question Tag
11827,681463129,@USAirways I can't believe that you would refer me to a number no one seems to be getting through. Really? I need help ASAP!,0.553,positive,@usairways,question
11828,681463130,@USAirways hundreds of people in line and less than half the desks being manned at CLT. Help?,0.4019,neutral,@usairways,
11829,681463131,@USAirways Why is there no contact email for customer complaints?,-0.4019,neutral,@usairways,
11830,681463132,"@USAirways Now I am probably going to miss my connection in Charlotte, so I will have to drive home for the funeral.",-0.4767,neutral,@usairways,
11831,681463133,"@USAirways Flight 2069 from JFK to Charlotte, then 3750 from Charlotte to Birmingham. 2 previous flights to HSV were Cancelled Flightled.",-0.25,neutral,@usairways,
11832,681463134,@USAirways still crickets from customer service.,0.0,neutral,@usairways,
11833,681463135,@USAirways flight #3900 fro ORF to PHL.,0.0,neutral,@usairways,
11834,681463136,"@USAirways 
That is not an excuse to have such a poor website Flight Booking Problems options! My yearly vacation is about to fall through, ubetter do smth!",-0.7256,negative,@usairways,
11835,681463137,@USAirways The phone line disconnects. How can I be in the queue to be answered when the phone line simply disconnects when I call?,0.0,neutral,@usairways,question
11836,681463138,@USAirways want to bump up my seet to first class for two Cancelled Flightlations in 24hrs?? what a joke,0.2168,neutral,@usairways,question
11837,681463139,@USAirways  to arrive the plane I'm sitting on needs to take off...wish someone would tell us what the holdup is,0.0,neutral,@usairways,
11838,681463140,@USAirways This is dating back to Nov. I have been sent back and forth between you and @eDreams_en. It's a disgrace.,-0.4939,neutral,@usairways,
11839,681463141,@USAirways will do. Hoping for a voucher for a future flight #Optimistic,0.4215,neutral,@usairways,
11840,681463142,@USAirways I didn't even leave the airport and you sent 2 of my bags to Philadelphia!,-0.126,neutral,@usairways,
11841,681463143,@USAirways Thanks for the info but have been trying for over 24hrs and no luck. Flight dep. Today. Need 2 change 2 tomorrow or Thursday,0.7096,positive,@usairways,
11842,681463144,@USAirways tried twice today on hold for 30 min each time. i have things to do so can't live on hold dealing w/ your customer serv failures,-0.4588,neutral,@usairways,
11843,681463145,@USAirways no warm weather hubs means no Mexico for us.  And I can't go anywhere else since you lost my bags. I hope you attempt to rectify,0.0772,neutral,@usairways,
11844,681463146,@USAirways No kidding. Oy.,0.1027,neutral,@usairways,
11845,681463147,@USAirways thanks,0.4404,neutral,@usairways,
11846,681463148,@USAirways thank you for blowing my vacation. Couldn't get me anywhere today to make my reservation and also lost 2 bags of mine!,0.126,neutral,@usairways,
11847,681463149,@USAirways been trying to talk with a dividend miles rep for 2 days now. I have been holding for over 2 hours each day. What are my options?,0.0,neutral,@usairways,
11848,681463150,@USAirways and it still says it's on time on your website btw,0.0,neutral,@usairways,
11849,681463151,@USAirways your customer service is horrible,-0.5423,negative,@usairways,
11850,681463152,@USAirways I expect something more than telling me to see an agent to rebook my flight...,0.0,neutral,@usairways,
11851,681463153,@USAirways you have the ability to switch my flight to @AmericanAir but you cannot tell me where my bags are.,0.3182,neutral,@usairways,
11852,681463154,@USAirways I did and it's been a disaster. You had me sitting on the runway only to bring the plane back to the gate smh,-0.7506,negative,@usairways,
11853,681463155,@USAirways no we haven't because we've been in the same line at the service desk for an 1hr and 1/2 now in the same spot.,0.0,neutral,@usairways,
11854,681463156,"@USAirways on your website and on your boards at Logan it said it was on time, so we went through security and got to the gate (2)",0.34,neutral,@usairways,
11855,681463157,@USAirways I got up at 2 am for a 5 am flight from bos to Charlotte which I found was Cancelled Flightled once I got to the gate (1),-0.25,neutral,@usairways,
11856,681463158,@USAirways please give Tara G a pat on the back and praise.  She was very very helpful.  She is at PHL member lounge,0.8399,positive,@usairways,
11857,681463159,@USAirways  thanks I hope I get to my destination,0.7003,positive,@usairways,
11858,681463160,@USAirways  well its 11:45am and just got an email that my 11am flight is delayed-thats not right,0.2732,neutral,@usairways,
11859,681463161,@USAirways How soon is possible? I boarded the plane the 1st time at 6:30 am and it is now after 11:30 am and I'm still where I started.,0.0,neutral,@usairways,question
11860,681463162,@USAirways your chairmans phone is down. what other number can i use?,0.0772,neutral,@usairways,question
11861,681463163,@USAirways @AmericanAir you make Spirit look like the gem of air travel. You haven't handle this winter storm very well...,0.4939,neutral,@usairways,
11862,681463164,"@USAirways thanks for the reply, hoping everything is cleared up in Charlotte by Monday",0.7269,positive,@usairways,
11863,681463165,@USAirways it takes a month?,0.0,neutral,@usairways,
11864,681463166,"Yes, I filed a report in Atlanta. My bags are in Charlotte, NC. 24 hours Late Flightr and still can't find my luggage ... @USAirways",0.4019,neutral,"yes,",
11865,681463167,@USAirways it was supposed to be a carry on and in Pittsburgh  coming to Boston it was a carry on,0.0,neutral,@usairways,
11866,681463168,@USAirways You need to contact me ASAP. #Furious,0.0,neutral,@usairways,
11867,681463169,@USAirways can't even get on hold to wait to speak to someone-awesome,0.0,neutral,@usairways,
11868,681463170,"@USAirways Almost 4 hours and coin now. Understand higher call volume, but this is unacceptable.",-0.4588,neutral,@usairways,
11869,681463171,. @USAirways It's been Cancelled Flighted. Your SM response is slow.,-0.25,neutral,.,
11870,681463172,"@USAirways I�۪ve had my flight Cancelled Flightled twice now, and after 5 minutes of automated questions, the phone just goes to a busy signal. Help?",0.1779,neutral,@usairways,question
11871,681463173,@USAirways great job today In ruining 45 people's vacation. Thanks to your incompetent pilot and staff we have all now missed our flights,0.1779,neutral,@usairways,
11872,681463174,@USAirways your service has been awful in Boston and I had to pay 25 extra dollars than I was supposed too I am very dissatisfied #mad,-0.7184,negative,@usairways,
11873,681463175,"@USAirways we are on the 2pm flight FLL to PHL and then connection to MAN. However, with the delays we might miss it. Can we go earlier?",-0.1531,neutral,@usairways,question
11874,681463176,@USAirways I have been on hold with your Gold reservations line for OVER 3 HOURS now. Flight Cancelled Flightled. Trying to rebook.,-0.25,neutral,@usairways,
11875,681463177,.@USAirways we have no choice but to pay another $50 to go to the airport in the hopes that we will be treated better by a rep.,0.6486,positive,.@usairways,
11876,681463178,@USAirways reservations had me on hold for 2 hours only to hang up...smh _�,0.0,neutral,@usairways,
11877,681463179,@USAirways @AmericanAir How r u supposed to change flights when u can't get thru to reservations? #OneHourOnHold,0.0,neutral,@usairways,question
11878,681463180,@USAirways how's us 1797 looking today?,0.0,neutral,@usairways,question
11879,681463181,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,-0.5423,negative,@americanair,question
11880,681463182,@AmericanAir we've already made other arrangements ourselves.,0.0,neutral,@americanair,
11881,681463183,@AmericanAir thanks for getting back to me. But I will find other airlines in the future.,0.4404,neutral,@americanair,
11882,681463184,@AmericanAir why would I pay $200 to reactivate my points that are only useful for certain flights that aren't even worth $200?,0.6705,positive,@americanair,question
11883,681463185,"@AmericanAir stranded for 24 hours in MIA, Patrick casimir has been the ONLY AA staff to apologize for the great inconvenience #unreal",0.2023,neutral,@americanair,
11884,681463186,"@AmericanAir no thanks.  As I said, being denied miles that expired one week ago was the last drop for me; plan to avoid AA as possible.",-0.5106,negative,@americanair,
11885,681463187,"@AmericanAir sorry so Late Flight, responded to your DM.",-0.0772,neutral,@americanair,
11886,681463188,"@AmericanAir Believe me, I understand. Flight #2955. Was originally booked for Sunday. Flight was Cancelled Flighted and rescheduled for today.",-0.25,neutral,@americanair,
11887,681463189,"@AmericanAir aa employees were rude and unwilling to help. 10,000 miles is a rotten cherry on top of a dog shit Sunday. #nocareforcustomers",-0.7506,negative,@americanair,
11888,681463190,@AmericanAir Mold on my flight?!? US3825 #filthyplane #hopeidonotgetsick http://t.co/zIK2UoXGnW,0.0,neutral,@americanair,question
11889,681463191,@AmericanAir 767 seconds from touchdown at Madrid airport in April 2013 #AvGeek http://t.co/1yWXRfn0Gr,0.0,neutral,@americanair,
11890,681463192,"@AmericanAir I slept in the miami airport due to mechanical issues and was given 10,000 bonus miles to try and make it right. #slapintheface",0.5423,positive,@americanair,
11891,681463193,"@AmericanAir is the new 9:45 time confirmed or it may get Cancelled Flightled? Traveling with kids, need to be certain. Thx",0.3818,neutral,@americanair,question
11892,681463194,@AmericanAir 1hr 46 min. Cost of flight change $788. Was $188 2hrs ago b/f drop call. Cancelled Flighted flight. Asked 4 refund.,-0.4767,neutral,@americanair,
11893,681463195,@AmericanAir it's not just frustrating--it was PAID for! how do we get a refund?,0.0,neutral,@americanair,question
11894,681463196,"@AmericanAir DM the locator code, thanks.",0.4404,neutral,@americanair,
11895,681463197,@AmericanAir thank you!,0.4199,neutral,@americanair,
11896,681463199,"@AmericanAir I sure hope you all can fix @USAirways. Good luck, their service sucks. #nexttimeiwillflysouthwest",0.8225,positive,@americanair,
11897,681463200,@americanair thanks for no fresh food on my cross country flight and for making my connection so close No time to eat. TPA-DFW-LAX,0.4588,neutral,@americanair,
11898,681463201,"@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.",-0.25,neutral,@americanair,
11899,681463202,@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(,-0.4404,neutral,@americanair,question
11900,681463203,@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing,0.3182,neutral,@americanair,
11901,681463204,@AmericanAir I purchased Main Cabin XT for f-1571AUS. Flight was Cancelled Flightled and I was rescheduled on 1600 with regular seats. Credit?,0.1531,neutral,@americanair,question
11902,681463206,.@AmericanAir just disappointed with the Flight Booking Problems process and add�۪l fees to sit together on a more crowded flight. Not impressed so far :-/.,-0.4019,neutral,.@americanair,
11903,681463207,@AmericanAir thanks,0.4404,neutral,@americanair,
11904,681463209,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,-0.2263,neutral,@americanair,
11905,681463211,@AmericanAir I did,0.0,neutral,@americanair,
